antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Tisu Gulung - Nice', 'Kain Lap Meja - QuickWipe'})",frozenset({'Kain Pel - SoftDry'}),0.048,0.254,0.01,0.20833333333333334,0.8202099737532809,1.0,-0.0021919999999999995,0.9423157894736842,-0.18715846994535515,0.03424657534246576,-0.06121537086684539,0.12385170603674542
"frozenset({'Tisu Gulung - Nice', 'Kain Pel - SoftDry'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.042,0.226,0.01,0.23809523809523808,1.0535187526337968,1.0,0.0005079999999999998,1.015875,0.05302713987473902,0.03875968992248062,0.015626922603666764,0.14117151285292878
"frozenset({'Kain Lap Meja - QuickWipe', 'Kain Pel - SoftDry'})",frozenset({'Tisu Gulung - Nice'}),0.042,0.226,0.01,0.23809523809523808,1.0535187526337968,1.0,0.0005079999999999998,1.015875,0.05302713987473902,0.03875968992248062,0.015626922603666764,0.14117151285292878
"frozenset({'Keset - DoorMate', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.056,0.226,0.012,0.21428571428571427,0.9481668773704172,1.0,-0.0006560000000000003,0.9850909090909091,-0.054739652870494024,0.04444444444444444,-0.015134736064968646,0.13369152970922882
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.05,0.22,0.012,0.24,1.0909090909090908,1.0,0.0009999999999999992,1.0263157894736843,0.08771929824561396,0.046511627906976744,0.025641025641025626,0.14727272727272728
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Kain Lap Meja - QuickWipe'})",frozenset({'Keset - DoorMate'}),0.048,0.224,0.01,0.20833333333333334,0.9300595238095238,1.0,-0.0007520000000000009,0.9802105263157895,-0.07320872274143311,0.03816793893129771,-0.02018900343642611,0.12648809523809523
"frozenset({'Keset - DoorMate', 'Pewangi Ruangan - FreshAir'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.042,0.226,0.01,0.23809523809523808,1.0535187526337968,1.0,0.0005079999999999998,1.015875,0.05302713987473902,0.03875968992248062,0.015626922603666764,0.14117151285292878
"frozenset({'Kain Lap Meja - QuickWipe', 'Pewangi Ruangan - FreshAir'})",frozenset({'Keset - DoorMate'}),0.04,0.224,0.01,0.25,1.1160714285714286,1.0,0.0010399999999999993,1.0346666666666666,0.10833333333333327,0.03937007874015748,0.03350515463917525,0.14732142857142858
"frozenset({'Keset - DoorMate', 'Sabun Cuci Piring - Sunlight'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.058,0.226,0.014,0.24137931034482757,1.0680500457735733,1.0,0.0008919999999999987,1.0202727272727274,0.06763724598119493,0.05185185185185185,0.01986991000623716,0.1516631064998474
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Sabun Cuci Piring - Sunlight'}),0.05,0.23,0.014,0.27999999999999997,1.217391304347826,1.0,0.0024999999999999988,1.0694444444444444,0.18796992481202998,0.05263157894736842,0.06493506493506489,0.17043478260869563
"frozenset({'Sabun Cuci Piring - Sunlight', 'Kain Lap Meja - QuickWipe'})",frozenset({'Keset - DoorMate'}),0.05,0.224,0.014,0.27999999999999997,1.2499999999999998,1.0,0.0027999999999999987,1.077777777777778,0.2105263157894736,0.05384615384615384,0.0721649484536082,0.17124999999999999
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Sabun Cuci Tangan - Lifebuoy'}),0.05,0.224,0.022,0.43999999999999995,1.964285714285714,1.0,0.010799999999999997,1.3857142857142857,0.5167464114832535,0.0873015873015873,0.2783505154639174,0.2691071428571428
"frozenset({'Keset - DoorMate', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.064,0.226,0.022,0.34375,1.5210176991150441,1.0,0.0075359999999999976,1.1794285714285715,0.36596736596736584,0.08208955223880596,0.15213178294573643,0.2205475663716814
"frozenset({'Sabun Cuci Tangan - Lifebuoy', 'Kain Lap Meja - QuickWipe'})",frozenset({'Keset - DoorMate'}),0.052,0.224,0.022,0.4230769230769231,1.8887362637362637,1.0,0.010351999999999998,1.3450666666666669,0.4963559647103951,0.08661417322834646,0.2565424266455194,0.2606456043956044
"frozenset({'Sikat WC - ToiletMate', 'Keset - DoorMate'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.066,0.226,0.014,0.21212121212121213,0.9385894341646555,1.0,-0.0009160000000000001,0.9823846153846154,-0.06546598056032019,0.050359712230215826,-0.017931250489390024,0.1370340573880397
"frozenset({'Sikat WC - ToiletMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Keset - DoorMate'}),0.058,0.224,0.014,0.24137931034482757,1.0775862068965516,1.0,0.0010080000000000002,1.022909090909091,0.07643312101910829,0.05223880597014925,0.02239601848560253,0.15193965517241378
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Sikat WC - ToiletMate'}),0.05,0.244,0.014,0.27999999999999997,1.1475409836065573,1.0,0.0017999999999999995,1.05,0.13533834586466162,0.05,0.04761904761904759,0.16868852459016392
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Spons Cuci - ScrubPro'}),0.05,0.24,0.012,0.24,1.0,1.0,0.0,1.0,0.0,0.04316546762589928,0.0,0.145
"frozenset({'Keset - DoorMate', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.052,0.226,0.012,0.23076923076923078,1.0211027910142956,1.0,0.00024799999999999996,1.0062000000000002,0.02180028129395218,0.045112781954887216,0.0061617968594712864,0.14193328795098709
"frozenset({'Kain Lap Meja - QuickWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Keset - DoorMate'}),0.05,0.224,0.012,0.24,1.0714285714285714,1.0,0.0007999999999999986,1.0210526315789474,0.0701754385964911,0.04580152671755725,0.02061855670103091,0.14678571428571427
"frozenset({'Tisu Gulung - Nice', 'Keset - DoorMate'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.06,0.226,0.014,0.23333333333333334,1.0324483775811208,1.0,0.00044000000000000115,1.0095652173913046,0.03343465045592714,0.051470588235294115,0.009474590869939703,0.1476401179941003
"frozenset({'Tisu Gulung - Nice', 'Kain Lap Meja - QuickWipe'})",frozenset({'Keset - DoorMate'}),0.048,0.224,0.014,0.2916666666666667,1.3020833333333335,1.0,0.003247999999999999,1.095529411764706,0.24369747899159658,0.05426356589147287,0.08719931271477664,0.17708333333333334
"frozenset({'Keset - DoorMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Tisu Gulung - Nice'}),0.05,0.226,0.014,0.27999999999999997,1.238938053097345,1.0,0.0026999999999999993,1.0750000000000002,0.20300751879699244,0.05343511450381679,0.06976744186046507,0.1709734513274336
"frozenset({'Pel Lantai - KleanPro', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.048,0.226,0.016,0.3333333333333333,1.4749262536873156,1.0,0.005152,1.1609999999999998,0.3382352941176471,0.06201550387596899,0.1386735572782084,0.20206489675516223
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.05,0.22,0.016,0.32,1.4545454545454546,1.0,0.004999999999999999,1.147058823529412,0.3289473684210526,0.06299212598425197,0.12820512820512822,0.19636363636363635
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Pel Lantai - KleanPro'}),0.064,0.246,0.016,0.25,1.016260162601626,1.0,0.0002559999999999993,1.0053333333333334,0.017094017094017047,0.054421768707483,0.005305039787798413,0.15752032520325204
"frozenset({'Lap Serbaguna - MicroWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.038,0.226,0.01,0.2631578947368421,1.1644154634373542,1.0,0.001412,1.0504285714285713,0.14677754677754679,0.03937007874015748,0.04800761593907246,0.1537028411737308
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.046,0.22,0.01,0.2173913043478261,0.9881422924901186,1.0,-0.00012000000000000031,0.9966666666666668,-0.012422360248447237,0.0390625,-0.003344481605351144,0.1314229249011858
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.062,0.226,0.016,0.25806451612903225,1.1418783899514702,1.0,0.001988,1.0432173913043479,0.1324626865671642,0.058823529411764705,0.04142702342252228,0.1644304881530117
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Kain Lap Meja - QuickWipe'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.048,0.22,0.016,0.3333333333333333,1.5151515151515151,1.0,0.00544,1.17,0.3571428571428572,0.06349206349206349,0.14529914529914528,0.203030303030303
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Pembersih Serbaguna - Mr. Muscle'}),0.064,0.252,0.016,0.25,0.9920634920634921,1.0,-0.00012799999999999964,0.9973333333333333,-0.008474576271186418,0.05333333333333334,-0.0026737967914438527,0.15674603174603174
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Pewangi Ruangan - FreshAir'}),0.064,0.21,0.014,0.21875,1.0416666666666667,1.0,0.0005599999999999997,1.0112,0.042735042735042715,0.05384615384615384,0.011075949367088616,0.14270833333333333
"frozenset({'Lap Serbaguna - MicroWipe', 'Pewangi Ruangan - FreshAir'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.04,0.226,0.014,0.35,1.5486725663716814,1.0,0.004959999999999999,1.1907692307692308,0.36904761904761896,0.05555555555555556,0.1602067183462532,0.2059734513274336
"frozenset({'Kain Lap Meja - QuickWipe', 'Pewangi Ruangan - FreshAir'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.04,0.22,0.014,0.35,1.5909090909090908,1.0,0.0052,1.2,0.38690476190476186,0.05691056910569106,0.16666666666666663,0.20681818181818182
"frozenset({'Sabun Cuci Piring - Sunlight', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.04,0.226,0.01,0.25,1.1061946902654867,1.0,0.000959999999999999,1.032,0.09999999999999991,0.0390625,0.031007751937984485,0.14712389380530974
"frozenset({'Lap Serbaguna - MicroWipe', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.048,0.226,0.014,0.2916666666666667,1.2905604719764012,1.0,0.0031520000000000003,1.0927058823529414,0.23649459783913568,0.05384615384615384,0.08484065460809648,0.17680678466076696
"frozenset({'Kain Lap Meja - QuickWipe', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.052,0.22,0.014,0.2692307692307693,1.223776223776224,1.0,0.0025600000000000015,1.0673684210526317,0.19288728149487655,0.05426356589147287,0.06311637080867855,0.16643356643356647
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Sabun Cuci Tangan - Lifebuoy'}),0.064,0.224,0.014,0.21875,0.9765625,1.0,-0.0003359999999999995,0.99328,-0.02499999999999996,0.051094890510948905,-0.006765463917525779,0.140625
"frozenset({'Sikat WC - ToiletMate', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.052,0.226,0.012,0.23076923076923078,1.0211027910142956,1.0,0.00024799999999999996,1.0062000000000002,0.02180028129395218,0.045112781954887216,0.0061617968594712864,0.14193328795098709
"frozenset({'Sikat WC - ToiletMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.058,0.22,0.012,0.20689655172413793,0.9404388714733543,1.0,-0.0007600000000000003,0.9834782608695652,-0.06299734748010612,0.045112781954887216,-0.016799292661361633,0.13072100313479623
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Spons Cuci - ScrubPro'}),0.064,0.24,0.014,0.21875,0.9114583333333334,1.0,-0.00136,0.9728,-0.09402654867256638,0.048275862068965524,-0.02796052631578946,0.13854166666666667
"frozenset({'Lap Serbaguna - MicroWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.052,0.226,0.014,0.2692307692307693,1.1912865895166782,1.0,0.002248,1.0591578947368423,0.1693791440626884,0.05303030303030303,0.05585370701649776,0.16558883594281826
"frozenset({'Kain Lap Meja - QuickWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.05,0.22,0.014,0.27999999999999997,1.2727272727272725,1.0,0.002999999999999999,1.0833333333333335,0.22556390977443605,0.0546875,0.07692307692307689,0.17181818181818181
"frozenset({'Kain Lap Meja - QuickWipe', 'Tempat Sampah - EcoBin'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.032,0.22,0.01,0.3125,1.4204545454545454,1.0,0.00296,1.1345454545454545,0.3057851239669422,0.04132231404958678,0.11858974358974358,0.17897727272727273
"frozenset({'Lap Serbaguna - MicroWipe', 'Tempat Sampah - EcoBin'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.044,0.226,0.01,0.2272727272727273,1.005631536604988,1.0,5.6000000000000494e-05,1.0016470588235296,0.005857740585774111,0.038461538461538464,0.0016443504815598015,0.1357602574416734
"frozenset({'Tisu Gulung - Nice', 'Lap Serbaguna - MicroWipe'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.054,0.226,0.012,0.22222222222222224,0.9832841691248771,1.0,-0.00020399999999999932,0.9951428571428571,-0.017653167185877408,0.04477611940298507,-0.00488084984209014,0.1376597836774828
"frozenset({'Tisu Gulung - Nice', 'Kain Lap Meja - QuickWipe'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.048,0.22,0.012,0.25,1.1363636363636365,1.0,0.0014400000000000003,1.04,0.12605042016806725,0.046875,0.03846153846153846,0.15227272727272728
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Kaca - GlassBright'}),0.05,0.208,0.018,0.35999999999999993,1.7307692307692306,1.0,0.007599999999999999,1.2374999999999998,0.4444444444444445,0.07499999999999998,0.19191919191919182,0.22326923076923072
"frozenset({'Pel Lantai - KleanPro', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.05,0.226,0.018,0.35999999999999993,1.5929203539823005,1.0,0.006699999999999998,1.2093749999999999,0.39181286549707595,0.06976744186046512,0.17312661498708,0.21982300884955747
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Pel Lantai - KleanPro'}),0.056,0.246,0.018,0.3214285714285714,1.3066202090592334,1.0,0.004223999999999999,1.1111578947368421,0.24858757062146888,0.06338028169014084,0.10003789314134139,0.19729965156794424
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Pel Lantai - KleanPro'}),0.046,0.246,0.01,0.2173913043478261,0.8837044892188053,1.0,-0.0013159999999999995,0.9634444444444445,-0.12122328666175383,0.03546099290780142,-0.03794256717794945,0.12902085542594557
"frozenset({'Pel Lantai - KleanPro', 'Sabun Cuci Piring - Sunlight'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.064,0.226,0.018,0.28125,1.2444690265486726,1.0,0.0035359999999999975,1.0768695652173914,0.20987654320987642,0.06617647058823528,0.07138242894056847,0.18044800884955753
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Sabun Cuci Piring - Sunlight'}),0.05,0.23,0.018,0.35999999999999993,1.5652173913043474,1.0,0.006499999999999997,1.2031249999999998,0.38011695906432735,0.06870229007633587,0.16883116883116872,0.21913043478260866
"frozenset({'Sabun Cuci Piring - Sunlight', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pel Lantai - KleanPro'}),0.05,0.246,0.018,0.35999999999999993,1.4634146341463412,1.0,0.0056999999999999985,1.1781249999999999,0.3333333333333333,0.06474820143884892,0.15119363395225455,0.2165853658536585
"frozenset({'Pel Lantai - KleanPro', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.044,0.226,0.016,0.36363636363636365,1.6090104585679808,1.0,0.006056000000000001,1.2162857142857144,0.39592050209205026,0.06299212598425197,0.17782475922010807,0.2172164119066774
"frozenset({'Kain Lap Meja - QuickWipe', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Pel Lantai - KleanPro'}),0.052,0.246,0.016,0.3076923076923077,1.2507817385866167,1.0,0.0032080000000000008,1.0891111111111111,0.2114978902953587,0.056737588652482275,0.08182003672719856,0.1863664790494059
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Sabun Cuci Tangan - Lifebuoy'}),0.05,0.224,0.016,0.32,1.4285714285714286,1.0,0.004799999999999999,1.1411764705882355,0.31578947368421045,0.06201550387596899,0.12371134020618557,0.19571428571428573
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Spons Cuci - ScrubPro'}),0.05,0.24,0.012,0.24,1.0,1.0,0.0,1.0,0.0,0.04316546762589928,0.0,0.145
"frozenset({'Pel Lantai - KleanPro', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.046,0.226,0.012,0.2608695652173913,1.1542901115813773,1.0,0.0016039999999999995,1.0471764705882354,0.14011180992313063,0.046153846153846156,0.04505111785192673,0.15698345517506734
"frozenset({'Kain Lap Meja - QuickWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Pel Lantai - KleanPro'}),0.05,0.246,0.012,0.24,0.975609756097561,1.0,-0.0002999999999999999,0.9921052631578947,-0.025641025641025633,0.04225352112676057,-0.00795755968169762,0.144390243902439
"frozenset({'Kain Lap Meja - QuickWipe', 'Tempat Sampah - EcoBin'})",frozenset({'Pel Lantai - KleanPro'}),0.032,0.246,0.01,0.3125,1.2703252032520325,1.0,0.0021279999999999997,1.0967272727272728,0.21983471074380165,0.03731343283582089,0.08819628647214854,0.17657520325203252
"frozenset({'Tisu Gulung - Nice', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pel Lantai - KleanPro'}),0.048,0.246,0.01,0.20833333333333334,0.8468834688346883,1.0,-0.0018080000000000006,0.952421052631579,-0.15960451977401136,0.035211267605633804,-0.04995579133510166,0.12449186991869919
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Pembersih Kaca - GlassBright'}),0.046,0.208,0.018,0.3913043478260869,1.8812709030100334,1.0,0.008431999999999999,1.3011428571428572,0.4910319124155602,0.07627118644067796,0.23144488361879662,0.23892140468227424
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Pembersih Lantai - Wipol'}),0.056,0.214,0.018,0.3214285714285714,1.502002670226969,1.0,0.006015999999999999,1.1583157894736842,0.3540489642184557,0.07142857142857142,0.13667757179207557,0.20277036048064084
"frozenset({'Pembersih Lantai - Wipol', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.048,0.226,0.018,0.37499999999999994,1.65929203539823,1.0,0.007151999999999999,1.2384,0.41736694677871145,0.0703125,0.19250645994832033,0.22732300884955747
"frozenset({'Sabun Cuci Piring - Sunlight', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Kaca - GlassBright'}),0.05,0.208,0.012,0.24,1.153846153846154,1.0,0.0016000000000000007,1.0421052631578949,0.1403508771929825,0.04878048780487805,0.0404040404040404,0.14884615384615385
"frozenset({'Sabun Cuci Piring - Sunlight', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.056,0.226,0.012,0.21428571428571427,0.9481668773704172,1.0,-0.0006560000000000003,0.9850909090909091,-0.054739652870494024,0.04444444444444444,-0.015134736064968646,0.13369152970922882
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Sabun Cuci Piring - Sunlight'}),0.056,0.23,0.012,0.21428571428571427,0.9316770186335402,1.0,-0.0008800000000000006,0.9800000000000001,-0.07208387942332901,0.0437956204379562,-0.020408163265306152,0.13322981366459627
"frozenset({'Kain Lap Meja - QuickWipe', 'Sabun Cuci Tangan - Lifebuoy'})",frozenset({'Pembersih Kaca - GlassBright'}),0.052,0.208,0.012,0.23076923076923078,1.1094674556213018,1.0,0.001184000000000001,1.0296,0.1040787623066105,0.04838709677419355,0.028749028749028776,0.14423076923076925
"frozenset({'Sabun Cuci Tangan - Lifebuoy', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.042,0.226,0.012,0.2857142857142857,1.264222503160556,1.0,0.002508,1.0836,0.21816283924843424,0.046875,0.07715023994093759,0.16940581542351452
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Sabun Cuci Tangan - Lifebuoy'}),0.056,0.224,0.012,0.21428571428571427,0.9566326530612245,1.0,-0.0005440000000000011,0.9876363636363636,-0.0458221024258761,0.04477611940298507,-0.012518409425625942,0.13392857142857142
"frozenset({'Kain Lap Meja - QuickWipe', 'Sapu - SuperClean'})",frozenset({'Pembersih Kaca - GlassBright'}),0.046,0.208,0.01,0.2173913043478261,1.0451505016722409,1.0,0.0004320000000000001,1.0120000000000002,0.04528301886792454,0.04098360655737705,0.011857707509881462,0.1327341137123746
"frozenset({'Pembersih Kaca - GlassBright', 'Sapu - SuperClean'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.034,0.226,0.01,0.29411764705882354,1.3014055179593962,1.0,0.0023159999999999995,1.0965,0.239751552795031,0.04,0.08800729594163247,0.1691827173347215
"frozenset({'Sikat WC - ToiletMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Kaca - GlassBright'}),0.058,0.208,0.018,0.31034482758620685,1.4920424403183021,1.0,0.005935999999999999,1.1484,0.35008256664307613,0.07258064516129031,0.12922326715430157,0.1984416445623342
"frozenset({'Sikat WC - ToiletMate', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.058,0.226,0.018,0.31034482758620685,1.3732072017088799,1.0,0.004891999999999997,1.1222999999999999,0.28851144137768325,0.06766917293233082,0.10897264546021555,0.19499542264266095
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Sikat WC - ToiletMate'}),0.056,0.244,0.018,0.3214285714285714,1.3173302107728335,1.0,0.004335999999999998,1.1141052631578947,0.25517890772128055,0.06382978723404255,0.1024187452758881,0.19759953161592503
"frozenset({'Kain Lap Meja - QuickWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Pembersih Kaca - GlassBright'}),0.05,0.208,0.018,0.35999999999999993,1.7307692307692306,1.0,0.007599999999999999,1.2374999999999998,0.4444444444444445,0.07499999999999998,0.19191919191919182,0.22326923076923072
"frozenset({'Pembersih Kaca - GlassBright', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.052,0.226,0.018,0.34615384615384615,1.531654186521443,1.0,0.006247999999999998,1.183764705882353,0.36615096108766987,0.06923076923076922,0.15523752733055057,0.2128999319264806
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Spons Cuci - ScrubPro'}),0.056,0.24,0.018,0.3214285714285714,1.3392857142857142,1.0,0.004559999999999998,1.1199999999999999,0.26836158192090387,0.06474820143884892,0.10714285714285711,0.1982142857142857
"frozenset({'Tisu Gulung - Nice', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Kaca - GlassBright'}),0.048,0.208,0.01,0.20833333333333334,1.001602564102564,1.0,1.600000000000039e-05,1.000421052631579,0.0016806722689076041,0.04065040650406504,0.0004208754208754446,0.12820512820512822
"frozenset({'Tisu Gulung - Nice', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.034,0.226,0.01,0.29411764705882354,1.3014055179593962,1.0,0.0023159999999999995,1.0965,0.239751552795031,0.04,0.08800729594163247,0.1691827173347215
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Sabun Cuci Piring - Sunlight'}),0.046,0.23,0.01,0.2173913043478261,0.945179584120983,1.0,-0.0005800000000000007,0.983888888888889,-0.05731225296442694,0.03759398496240601,-0.016374929418407663,0.13043478260869568
"frozenset({'Sarung Tangan Karet - HandySafe', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Lantai - Wipol'}),0.034,0.214,0.01,0.29411764705882354,1.3743815283122596,1.0,0.002724,1.1135000000000002,0.2819875776397515,0.04201680672268908,0.10193084867534802,0.17042330951072018
"frozenset({'Sarung Tangan Karet - HandySafe', 'Pembersih Lantai - Wipol'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.038,0.226,0.01,0.2631578947368421,1.1644154634373542,1.0,0.001412,1.0504285714285713,0.14677754677754679,0.03937007874015748,0.04800761593907246,0.1537028411737308
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Sarung Tangan Karet - HandySafe'}),0.046,0.22,0.01,0.2173913043478261,0.9881422924901186,1.0,-0.00012000000000000031,0.9966666666666668,-0.012422360248447237,0.0390625,-0.003344481605351144,0.1314229249011858
"frozenset({'Sikat WC - ToiletMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Pembersih Lantai - Wipol'}),0.058,0.214,0.014,0.24137931034482757,1.1279407025459232,1.0,0.0015879999999999991,1.0360909090909092,0.12041249620867449,0.05426356589147287,0.03483372817408088,0.15339993554624556
"frozenset({'Sikat WC - ToiletMate', 'Pembersih Lantai - Wipol'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.054,0.226,0.014,0.25925925925925924,1.147164863979023,1.0,0.0017960000000000007,1.0449000000000002,0.13560857746904265,0.05263157894736842,0.042970619198009354,0.16060308095706324
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Sikat WC - ToiletMate'}),0.046,0.244,0.014,0.30434782608695654,1.2473271560940842,1.0,0.0027760000000000007,1.08675,0.2078466606768494,0.05072463768115943,0.07982516678168855,0.1808624376336422
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Lantai - Wipol'})",frozenset({'Spons Cuci - ScrubPro'}),0.046,0.24,0.018,0.3913043478260869,1.6304347826086956,1.0,0.006959999999999999,1.2485714285714284,0.40531097134870725,0.06716417910447761,0.19908466819221965,0.23315217391304346
"frozenset({'Kain Lap Meja - QuickWipe', 'Spons Cuci - ScrubPro'})",frozenset({'Pembersih Lantai - Wipol'}),0.05,0.214,0.018,0.35999999999999993,1.6822429906542054,1.0,0.0072999999999999975,1.228125,0.42690058479532156,0.07317073170731705,0.18575063613231543,0.2220560747663551
"frozenset({'Pembersih Lantai - Wipol', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.064,0.226,0.018,0.28125,1.2444690265486726,1.0,0.0035359999999999975,1.0768695652173914,0.20987654320987642,0.06617647058823528,0.07138242894056847,0.18044800884955753
